Id,routeId,nameZh,nameEn,seqNo,pgp,goBack,longitude,latitude,address,coordinate
34190,10151,捷運新埔站(文化路),MRT Xinpu Sta.(Wenhua Rd.),50,-1,0,121.46882,25.024188,文化路二段14號同向(向北),"121.46882, 25.024188"
34191,10151,新北市議會,New Taipei City Council,51,,0,121.470516,25.027135,文化路二段166號同向(向北),"121.470516, 25.027135"
34192,10151,江翠國中,Jiangcui Junior High School,52,,0,121.471658,25.028965,文化路二段266號同向(向北),"121.471658, 25.028965"
34355,10161,清和里,Qinghe Li,4,,0,121.45879,24.974282,青雲路465號(向北),"121.45879, 24.974282"
34356,10161,檳榔科,Binlangke,5,,0,121.459036,24.977846,青雲路351-1號旁青山廣場(向北),"121.459036, 24.977846"
34024,10148,三峽國小(三鶯國民運動中心),Sanxia Elementary School(Sanying Civil Sports Center),98,-1,1,121.36904,24.93604,文化路三峽國小後門對面(向西),"121.36904, 24.93604"
34194,10151,華江橋,Huajiang Bridge,54,,0,121.4760495,25.03388107,文化路二段518號同向(向東),"121.4760495, 25.03388107"
34195,10151,中國時報,China Times,55,-1,0,121.4969752,25.03545414,和平西路三段212號同向(向東),"121.4969752, 25.03545414"
34197,10151,龍山寺(康定),Longshan Temple,57,,0,121.501464,25.03631406,康定路173號(向北),"121.501464, 25.03631406"
34199,10151,西門國小(臺大醫院北護分院),Ximen Elementary School(Nat'l Taiwan U. Hospital Bei-hu Branch),59,,0,121.502463,25.042344,康定路46號對面(向北),"121.502463, 25.042344"
34200,10151,峨眉街口(中醫院區),Emei St. Entrance,60,,0,121.503074,25.044994,康定路24號同向(向北),"121.503074, 25.044994"
34201,10151,漢口街,Hankou St.,61,-1,0,121.505237,25.045991,漢口街二84號(向東),"121.505237, 25.045991"
34202,10151,中華路北站,Zhonghua Rd. North Station,62,,1,121.5087307,25.04455348,中華路一段92號(向南),"121.5087307, 25.04455348"
34203,10151,捷運西門站,MRT Ximen Station,63,,1,121.5083,25.04252,中華路一段公車專用道(向南),"121.5083, 25.04252"
34204,10151,小南門,Xiaonanmen,64,,1,121.5068125,25.03800814,中華路1段202號前桂林路口路側(向南),"121.5068125, 25.03800814"
34205,10151,龍山國中,Longshan Junior High School,65,,1,121.5038948,25.03584463,南寧路45號同向(向南),"121.5038948, 25.03584463"
34206,10151,捷運龍山寺站,MRT Longshan Temple Sta.,66,-1,1,121.49971,25.03538,和平西路三段109巷同向(向西),"121.49971, 25.03538"
34207,10151,中國時報,China Times,67,-1,1,121.4969389,25.03528635,和平西路三段199號同向(向西),"121.4969389, 25.03528635"
34208,10151,華江橋,Huajiang Bridge,68,-1,1,121.47579,25.03395,文化路二段497號同向(向南),"121.47579, 25.03395"
34210,10151,江翠國中,Jiangcui Junior High School,71,-1,1,121.470732,25.02821,文化路二段181號同向(向西),"121.470732, 25.02821"
34211,10151,捷運新埔站(文化路),MRT Xinpu Sta.(Wenhua Rd.),72,-1,1,121.468869,25.02478,文化路二段23號同向(向南),"121.468869, 25.02478"
34212,10151,致理科技大學,Chihlee University of Technology,73,,1,121.466622,25.020964,文化路一段359號同向(向南),"121.466622, 25.020964"
34214,10151,板橋車站(文化路),Banqiao Rail Sta.(Wenhua Rd.),75,-1,1,121.462646,25.016025,文化路一段161號同向(向南),"121.462646, 25.016025"
38543,10772,崁頂(中華路),Kanding(Zhonghua Rd.),47,,1,121.51156,25.02426,中華路二段670號前(向東),"121.51156, 25.02426"
59771,10731,國泰新村(興隆),Guotai New Village(Xinglong),18,,0,121.5622646,24.98254356,興隆路四段128號同向(向南),"121.5622646, 24.98254356"
181092,17557,中和教會,Zhonghe Church,19,,0,121.509353,24.993096,景平路398之2號同向(向西),"121.509353, 24.993096"
34233,10151,樹林國小,Shulin Elementary School,94,,1,121.419591,24.99026,復興路241號對向(向北),"121.419591, 24.99026"
34234,10151,長壽公園,Temporary Stop,95,-1,1,121.42164,24.993164,樹林區復興路98號(向北),"121.42164, 24.993164"
34235,10151,復興路,Fuxing Rd.,96,,1,121.422713,24.994627,新北市樹林區復興路(向北),"121.422713, 24.994627"
34238,10151,工業區,Industrial District,100,-1,1,121.416039,25.001027,新北市樹林區保安街二段(向北),"121.416039, 25.001027"
34240,10151,光華,Guanghua,102,-1,1,121.413044,25.005105,新北市樹林區保安街二段267巷口(向東),"121.413044, 25.005105"
34241,10151,中華電信,"Chunghwa Telecom Co.,Ltd",103,-1,1,121.412507,25.007119,保安街二段331號對面(向北),"121.412507, 25.007119"
34242,10151,世紀,Shiji,104,-1,1,121.41262,25.009213,保安路二段339號對面(向北),"121.41262, 25.009213"
34243,10151,保安中正路口,BaoAn & ZhongZheng Intersection,105,-1,1,121.412649,25.011514,新北市樹林區保安街三段22號同向(向北),"121.412649, 25.011514"
34245,10151,公路新村,Gonglu New Village,107,,1,121.4110483,25.0149032,中正路572號同向(向西),"121.4110483, 25.0149032"
34246,10151,高印公司,GaoYin Company,108,,1,121.413766,25.015567,三俊街74巷11號同向(向東),"121.413766, 25.015567"
34248,10151,三俊街,Sanjun St.,110,-1,1,121.419951,25.015489,三俊街195號對面(向東),"121.419951, 25.015489"
34249,10151,三俊街口,SanJun St. Intersection,111,,1,121.422906,25.014012,樹林區三俊街298號(向東南),"121.422906, 25.014012"
34250,10151,圳民里,ZunMin Village,112,-1,1,121.4243857,25.011054,新北市樹林區俊英街125號(向南),"121.4243857, 25.011054"
34251,10151,新日興,XinRiXing Company,114,,1,121.4261876,25.007382,新北市樹林區俊英街172巷對面(向東),"121.4261876, 25.007382"
34252,10151,圳安里,ZunAn Village,115,-1,1,121.42762,25.00495,俊英街96號對向(向東),"121.42762, 25.00495"
34253,10151,圳福里,ZunFu Village,118,-1,1,121.43087,25.000126,新北市樹林區樹新路211號同向(向南),"121.43087, 25.000126"
34254,10151,十三公,Shisangong,119,,1,121.429919,24.998348,樹新路233號(向南),"121.429919, 24.998348"
34377,10161,雙十路,Shuangshi Rd. Entrance,27,,0,121.4733352,25.02932746,雙十路二段150號同向(向西),"121.4733352, 25.02932746"
34378,10161,捷運江子翠站,MRT Jiangzicui Sta.,28,,0,121.47362,25.03116,文化路二段384號同向(向東),"121.47362, 25.03116"
34383,10161,祖師廟(康定),Zushi Temple,33,,0,121.5019792,25.03968147,康定路123號北側(暫調康定路99號)(向北),"121.5019792, 25.03968147"
34387,10161,中華路北站,Zhonghua Rd. N. Stop,37,,1,121.5087651,25.04458462,中華路一段92號路側(向南),"121.5087651, 25.04458462"
34388,10161,捷運西門站,MRT Ximen Station,38,,1,121.5078874,25.04164924,中華路一段166號路側(向南),"121.5078874, 25.04164924"
34394,10161,江翠國小(文化路),MRT Jiangzicui Sta.,44,,1,121.47366,25.03163,文化路二段389號同向(向西),"121.47366, 25.03163"
34395,10161,雙十路,Shuangshi Rd.,45,,1,121.47317,25.02918,雙十路二段167號同向(向東),"121.47317, 25.02918"
34398,10161,翠華新村,Cuihua New Village,48,,1,121.4793882,25.02236217,三民路一段70號同向(向南),"121.4793882, 25.02236217"
34399,10161,埔墘(三民路),Puqian(Sanmin Rd.),49,-1,1,121.47911,25.017161,三民路2段72號(向南),"121.47911, 25.017161"
34400,10161,長壽里,President Textile,50,,1,121.478906,25.014186,三民路二段202-10號(向南),"121.478906, 25.014186"
34403,10161,積穗(員山路),Jisui(Yuanshan Rd.),53,-1,1,121.479635,25.00686,新北市中和區員山路521號(向南),"121.479635, 25.00686"
34404,10161,積穗國中,Jisui Junior High School,56,-1,1,121.481193,25.000604,員山路321號同向(向南),"121.481193, 25.000604"
34407,10161,中和高中,Zhonghe Senior High School,59,,1,121.4785758,24.99417751,連城路454號同向(向西),"121.4785758, 24.99417751"
34408,10161,駕訓中心,Drivers Training Center,60,,1,121.47477,24.99121,金城路三段506號旁30公尺(向南),"121.47477, 24.99121"
58988,15224,集應廟,Yingji Temple 本路線實施行駛外側車道依序進站載客,39,,0,121.4898606,25.14232655,稻香路147號同向(向南),"121.4898606, 25.14232655"
34357,10161,清水派出所,Qingshui Police Substation,6,,0,121.4591,24.979825,青雲路289號(向北),"121.4591, 24.979825"
34358,10161,清水,Qingshui,7,-1,0,121.459236,24.982403,青雲路199號(向北),"121.459236, 24.982403"
34359,10161,臺灣新北地方法院(金城),Taiwan New Taipei District Court(Jincheng),8,-1,0,121.459549,24.98446,金城路二段200號同向(向東),"121.459549, 24.98446"
34360,10161,清水國小,Qingshui Elementary School,9,,0,121.462871,24.985364,金城路二段374號對向(向北),"121.462871, 24.985364"
34361,10161,永豐路口,Yongfeng Rd. Entrance,10,,0,121.465217,24.986269,金城路三段48號(向北),"121.465217, 24.986269"
34362,10161,平和里,Pinghe Village,11,,0,121.468935,24.988257,金城路三段同向(向北),"121.468935, 24.988257"
34363,10161,變電所,Transformer Station,12,,0,121.47114,24.989461,金城路三段231號(向北),"121.47114, 24.989461"
34364,10161,駕訓中心,Drivers Training Center,13,,0,121.477332,24.992043,金城路三段中油東側30公尺(向北),"121.477332, 24.992043"
34365,10161,中和高中(員山路),Zhonghe High School(Yuanshan Rd.),15,-1,0,121.481263,24.996623,員山路144號(向北),"121.481263, 24.996623"
34523,10172,和平西路一段,Heping W. Rd. Sec. 1,36,0,1,121.517263,25.026994,和平西路一段102號同向(向西),"121.517263, 25.026994"
34524,10172,重慶南路三段(中正橋),Chongqing S. Road Sec. 3(Zhongzheng Bridge),37,0,1,121.516528,25.024804,重慶南路3段118號(向南),"121.516528, 25.024804"
34526,10172,文化路,Wenhua Rd.,38,0,1,121.514936,25.015124,文化路36號(向西),"121.514936, 25.015124"
34527,10172,頂溪國小,Dingxi Elementary School,39,0,1,121.5120839,25.0155132,文化路168號(向西),"121.5120839, 25.0155132"
34528,10172,文化里,Wenhua Village,40,0,1,121.5093964,25.01598667,保安路104號同向(向南),"121.5093964, 25.01598667"
34529,10172,保安路,Baoan Rd.,41,0,1,121.5071126,25.01333,新北市保安路228號(向南),"121.5071126, 25.01333"
34530,10172,永平路,Yongping Rd.,42,0,1,121.5078443,25.01169653,仁愛路276號對向(向東),"121.5078443, 25.01169653"
34531,10172,仁愛公園,Renai Park,43,0,1,121.50588,25.00985,仁愛路275號(向西),"121.50588, 25.00985"
34532,10172,莊仁橋,Zhuangren Bridge,44,0,1,121.5033866,25.00793778,仁愛路296號(向西),"121.5033866, 25.00793778"
34533,10172,莊敬路,Zhuangjing Rd.,45,0,1,121.5015349,25.00614779,莊敬路49像29弄2號同向(向西),"121.5015349, 25.00614779"
34534,10172,莊敬路口,Zhuangjing Rd. Intersection,46,0,1,121.4998782,25.00452517,莊敬路(向西),"121.4998782, 25.00452517"
34535,10172,大潤發,RT-Mart,47,0,1,121.4993988,25.00286514,福祥路7號同向(向南),"121.4993988, 25.00286514"
34537,10172,連城景平路(暫時裁撤),Liancheng & Jingping Rd.,49,0,1,121.496122,24.99960298,連城路114號(向西),"121.496122, 24.99960298"
34538,10172,中和國稅局,Zhonghe National Tax Administration,50,0,1,121.4948985,24.99825646,連城路146號(向西),"121.4948985, 24.99825646"
34462,10171,果菜市場,Wholesale Fruit and Vegetable Market,33,-1,1,121.4974644,25.01985027,萬大路478號同向(向南),"121.4974644, 25.01985027"
34220,10151,國立臺灣藝術大學,National Taiwan University of Arts,81,-1,1,121.4476185,25.00721049,大觀路一段55號同向(向南),"121.4476185, 25.00721049"
34222,10151,板橋榮家,Banqiao Veterans Home,83,-1,1,121.44576,25.00136,大觀路二段32號(向南),"121.44576, 25.00136"
34223,10151,力行新村,Lixing New Village,84,,1,121.44335,24.99931,大觀路二段251號(向西),"121.44335, 24.99931"
33943,10148,林家花園,Lin Family Garden,44,-1,0,121.4545959,25.01118631,西門街16號同向(向東),"121.4545959, 25.01118631"
35015,10195,長風新城,Changfeng New Village,118,,1,121.44193,24.976292,中央路二段路168號同向(向南),"121.44193, 24.976292"
35016,10195,土城農會,Tucheng Farmers Assoc.,119,,1,121.44138,24.97428,中央路二段路268號同向(向南),"121.44138, 24.97428"
35017,10195,土城,Tucheng,120,,1,121.43998,24.97136,中央路二段374號同向(向南),"121.43998, 24.97136"
35018,10195,中華路口,Zhonghua Rd. Entrance,121,,1,121.438648,24.969364,中央路三段22號對向(向南),"121.438648, 24.969364"
35020,10195,中央路三段,Zhongyang Rd. Sec. 3,123,,1,121.4334,24.96564,中央路三段140號同向(向南),"121.4334, 24.96564"
35021,10195,土城國中,Tucheng Junior High School,124,,1,121.42989,24.96478,中央路三段208號同向(向南),"121.42989, 24.96478"
35023,10195,土城工業區,Tucheng Industrial Dist.,126,,1,121.424821,24.962652,中央路四段25號對向(向南),"121.424821, 24.962652"
35024,10195,大暖路口,Danuan Rd. Entrance,127,-1,1,121.4223813,24.96195809,中央路四段45號對向(向南),"121.4223813, 24.96195809"
35026,10195,頂埔,Dingpu,129,,1,121.416875,24.958125,中央路四段118號同向(向南),"121.416875, 24.958125"
35027,10195,頂埔國小,Dingpu Elementary School,130,-1,1,121.413997,24.956231,中央路四段302號同向(向南),"121.413997, 24.956231"
35028,10195,太陽城社區,Instruction Center,131,,1,121.41202,24.95344,中央路四段412號同向(向南),"121.41202, 24.95344"
163429,10329,安華路口,Anhua Rd. Intersection,85,,1,121.52132,24.96389,安康路一段244之1號(向西),"121.52132, 24.96389"
14291,10732,遠東世紀,Far Eastern Century,0,,0,121.551066,24.983425,寶橋路(向南),"121.551066, 24.983425"
181095,17557,安和路口,Anhe Rd. Entrance,22,,0,121.507121,24.998049,景安路73號(向北),"121.507121, 24.998049"
177925,16542,芝蘭路口,Zhilan Rd. Intersection,19,,0,121.459601,25.247022,三芝區土地公坑73之18號對面(向南),"121.459601, 25.247022"
177926,16542,淡金濱海路口,Tamjin & Beihai Intersection,36,,0,121.4468647,25.190072,淡水區淡金路二段517號,"121.4468647, 25.190072"
177927,16542,淡金新市一路口,Tamjin & Xinshi 1st Rd. Intersection,39,,0,121.4499877,25.182424,淡水區淡金路二段125號,"121.4499877, 25.182424"
177929,16542,馬偕醫學院,Mackay Medical College,113,,1,121.49709,25.253731,三芝區馬偕醫學院前候車亭(向西),"121.49709, 25.253731"
35030,10195,德門廟,Demen Temple,133,-1,1,121.4065648,24.948131,介壽路三段永力汽車前同向(向南),"121.4065648, 24.948131"
35031,10195,長壽山,Changshoushan,134,,1,121.404,24.94539,介壽路三段225號旁約15公尺同向(向南),"121.404, 24.94539"
35032,10195,龍田社區,Longtian Community,135,,1,121.40262,24.94426,介壽路三段211號同向(向南),"121.40262, 24.94426"
35033,10195,溪北里,Xibei Village,136,,1,121.401205,24.943423,介壽路三段163號同向(向南),"121.401205, 24.943423"
35034,10195,加油站,Gas Sta.,137,,1,121.397735,24.941729,介壽路三段加油站對面對向(向南),"121.397735, 24.941729"
35035,10195,介壽路三段,Jieshou Rd. Sec. 3,138,,1,121.3955,24.93879,介壽路三段97號同向(向南),"121.3955, 24.93879"
35036,10195,橫溪,Hengxi,139,,1,121.395702,24.937009,介壽路三段(向南),"121.395702, 24.937009"
35037,10195,林厝,Lincuo,140,,1,121.39332,24.93579,介壽路二段112號同向(向南),"121.39332, 24.93579"
35038,10195,溪南里,Xinan Village,141,,1,121.39094,24.935396,介壽路二段55號同向(向南),"121.39094, 24.935396"
35039,10195,員潭仔溝,Yuantanzigou,142,-1,1,121.386343,24.933125,介壽路一段389號同向(向南),"121.386343, 24.933125"
35040,10195,介壽路一段412巷,Jusheng Co.,143,-1,1,121.38342,24.93097,介壽路一段396號對向(向南),"121.38342, 24.93097"
35041,10195,怡華,Yihua,144,,1,121.38108,24.93049,介壽路一段322號(向北),"121.38108, 24.93049"
35042,10195,介壽里,Jieshou Village,145,,1,121.3778135,24.929413,大同路22號號前,"121.3778135, 24.929413"
35044,10195,大同路,Datong Rd.,146,,1,121.375451,24.927604,大同路98之3號同向(向南),"121.375451, 24.927604"
35045,10195,安溪國中,Anxi Junior High School,147,-1,1,121.37274,24.92667,大同路168號同向(向南),"121.37274, 24.92667"
35046,10195,新社區,Xinshequ,148,-1,1,121.372748,24.928182,中正路一段181號同向(向北),"121.372748, 24.928182"
35048,10195,礁溪里,Jiaoxi Village,150,,1,121.3755313,24.93349747,介壽路一段30號(向北),"121.3755313, 24.93349747"
35049,10195,三峽老街(復興路),Sanxia Old St.(Fuxing Rd.),151,-1,1,121.3740488,24.936473,三峽區復興路36之6(向西),"121.3740488, 24.936473"
35050,10195,復興路,Fuxing Rd.,152,,1,121.37294,24.937495,復興路11號(向北),"121.37294, 24.937495"
35054,10195,學成路,Xuecheng Rd.,155,-1,1,121.37434,24.94144,學成路224號對面同向(向南),"121.37434, 24.94144"
35056,10195,學勤路,Xuecheng Rd.,158,,1,121.37486,24.94605,學勤路大德路旁約30公尺(向北),"121.37486, 24.94605"
35071,10196,大學風呂(大義路),Daxue Fenglu Community(Dayi Rd.),3,0,0,121.3775706,24.94675265,大義路257號(向北),"121.3775706, 24.94675265"
35072,10196,學勤路,Xueqing Rd.,5,0,0,121.37483,24.94629,學勤路103號同向(向南),"121.37483, 24.94629"
35073,10196,臺北大學正門,Nat'l Taipei U. (Main Gate),6,0,0,121.37368,24.94489,臺北大學正門(向南),"121.37368, 24.94489"
35075,10196,龍恩公園,Longne Park,9,0,0,121.3709899,24.94137,新北市三峽區國慶路新建社區前,"121.3709899, 24.94137"
35080,10196,三峽老街(復興路),Sanxia Old St.(Fuxing Rd.),13,0,0,121.3741879,24.93608309,三峽區復興路11號(向東),"121.3741879, 24.93608309"
